URL_Length,URL_Depth,Domain_Age,Domain_End,Update_Age,Exact Length,Zero Count,Zero Prop,Period Prop,Special Count,Special Prop,Slash Count,Slash Prop,Label
0,4,1,0,0,40,0,0.0,0.05,9,0.225,6,0.15,1
0,0,0,1,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,4,1,1,0,51,0,0.0,0.058823529411764705,10,0.19607843137254902,6,0.11764705882352941,0
0,1,1,1,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,1
0,1,1,1,0,40,0,0.0,0.075,8,0.2,4,0.1,0
0,5,1,1,0,50,0,0.0,0.08,12,0.24,7,0.14,0
0,0,0,0,0,22,0,0.0,0.045454545454545456,5,0.22727272727272727,3,0.13636363636363635,0
0,2,0,0,0,53,0,0.0,0.03773584905660377,7,0.1320754716981132,4,0.07547169811320754,1
0,2,1,1,0,46,0,0.0,0.06521739130434782,10,0.21739130434782608,5,0.10869565217391304,0
0,3,1,1,0,52,1,0.019230769230769232,0.019230769230769232,7,0.1346153846153846,5,0.09615384615384616,1
1,3,1,1,0,59,0,0.0,0.05084745762711865,10,0.1694915254237288,5,0.0847457627118644,1
0,1,1,1,0,45,0,0.0,0.06666666666666667,7,0.15555555555555556,3,0.06666666666666667,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,1,1,0,30,2,0.06666666666666667,0.06666666666666667,5,0.16666666666666666,2,0.06666666666666667,1
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,1,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,1,0,0,0,53,0,0.0,0.03773584905660377,7,0.1320754716981132,4,0.07547169811320754,1
1,3,0,0,0,59,0,0.0,0.05084745762711865,9,0.15254237288135594,5,0.0847457627118644,1
0,2,1,1,0,30,0,0.0,0.1,8,0.26666666666666666,4,0.13333333333333333,1
0,0,0,1,0,20,0,0.0,0.05,5,0.25,3,0.15,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,0,0,1,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,27,0,0.0,0.037037037037037035,7,0.25925925925925924,3,0.1111111111111111,0
0,2,1,1,0,44,0,0.0,0.06818181818181818,8,0.18181818181818182,4,0.09090909090909091,1
0,1,1,0,0,32,0,0.0,0.0625,7,0.21875,4,0.125,1
0,0,0,0,0,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
1,2,1,0,0,67,3,0.04477611940298507,0.029850746268656716,7,0.1044776119402985,4,0.05970149253731343,1
1,3,1,1,0,70,0,0.0,0.05714285714285714,13,0.18571428571428572,6,0.08571428571428572,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,5,1,0,0,62,0,0.0,0.03225806451612903,10,0.16129032258064516,7,0.11290322580645161,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
1,5,1,1,0,59,0,0.0,0.05084745762711865,11,0.1864406779661017,7,0.11864406779661017,0
0,1,1,1,0,33,2,0.06060606060606061,0.09090909090909091,9,0.2727272727272727,4,0.12121212121212122,1
0,1,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,20,0,0.0,0.1,6,0.3,3,0.15,0
0,2,1,0,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,1
1,2,1,1,0,70,0,0.0,0.07142857142857142,10,0.14285714285714285,4,0.05714285714285714,1
1,7,0,0,0,70,2,0.02857142857142857,0.014285714285714285,12,0.17142857142857143,9,0.12857142857142856,1
0,0,0,0,0,38,0,0.0,0.10526315789473684,8,0.21052631578947367,3,0.07894736842105263,1
0,0,0,0,0,32,0,0.0,0.0625,5,0.15625,2,0.0625,1
0,0,0,1,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,6,1,0,0,51,0,0.0,0.0392156862745098,12,0.23529411764705882,9,0.17647058823529413,1
0,1,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,1
0,2,1,1,0,29,0,0.0,0.034482758620689655,7,0.2413793103448276,5,0.1724137931034483,1
1,2,0,0,0,70,0,0.0,0.04285714285714286,10,0.14285714285714285,4,0.05714285714285714,1
1,3,1,1,0,59,0,0.0,0.05084745762711865,10,0.1694915254237288,6,0.1016949152542373,1
0,1,0,1,0,40,0,0.0,0.075,7,0.175,3,0.075,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,0,0,1,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,3,1,0,0,38,0,0.0,0.02631578947368421,8,0.21052631578947367,6,0.15789473684210525,1
0,0,0,0,0,34,0,0.0,0.08823529411764706,7,0.20588235294117646,3,0.08823529411764706,0
1,3,0,0,0,70,2,0.02857142857142857,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,1
0,0,0,0,1,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,3,1,1,0,52,1,0.019230769230769232,0.07692307692307693,10,0.19230769230769232,5,0.09615384615384616,1
0,2,1,1,0,42,0,0.0,0.07142857142857142,9,0.21428571428571427,5,0.11904761904761904,0
0,0,0,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,0
0,3,1,0,0,36,0,0.0,0.027777777777777776,7,0.19444444444444445,5,0.1388888888888889,1
0,2,0,1,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,0,0,1,25,0,0.0,0.08,6,0.24,3,0.12,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,1,1,1,0,32,1,0.03125,0.09375,7,0.21875,3,0.09375,1
0,0,0,1,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,1,1,1,0,70,1,0.014285714285714285,0.02857142857142857,12,0.17142857142857143,3,0.04285714285714286,1
1,6,0,0,0,66,0,0.0,0.07575757575757576,14,0.21212121212121213,8,0.12121212121212122,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,2,1,1,0,44,0,0.0,0.045454545454545456,7,0.1590909090909091,4,0.09090909090909091,1
0,1,0,0,0,38,1,0.02631578947368421,0.07894736842105263,8,0.21052631578947367,3,0.07894736842105263,1
0,3,1,1,0,49,0,0.0,0.061224489795918366,9,0.1836734693877551,5,0.10204081632653061,1
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,1,1,1,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,1
1,6,1,1,0,70,2,0.02857142857142857,0.04285714285714286,12,0.17142857142857143,8,0.11428571428571428,1
0,0,0,0,0,20,0,0.0,0.1,6,0.3,3,0.15,0
1,2,1,1,0,69,0,0.0,0.08695652173913043,12,0.17391304347826086,4,0.057971014492753624,1
1,3,0,0,0,70,4,0.05714285714285714,0.02857142857142857,13,0.18571428571428572,5,0.07142857142857142,1
1,2,0,0,0,61,2,0.03278688524590164,0.01639344262295082,7,0.11475409836065574,5,0.08196721311475409,1
1,3,1,1,0,70,4,0.05714285714285714,0.02857142857142857,12,0.17142857142857143,6,0.08571428571428572,1
0,0,0,1,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
1,2,1,1,0,54,3,0.05555555555555555,0.018518518518518517,7,0.12962962962962962,5,0.09259259259259259,1
1,4,0,1,0,70,4,0.05714285714285714,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,1
0,3,1,1,0,41,0,0.0,0.07317073170731707,9,0.21951219512195122,5,0.12195121951219512,1
0,2,0,1,0,44,0,0.0,0.045454545454545456,8,0.18181818181818182,4,0.09090909090909091,1
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,2,0,0,0,70,0,0.0,0.04285714285714286,13,0.18571428571428572,4,0.05714285714285714,1
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,2,1,0,0,33,0,0.0,0.06060606060606061,7,0.21212121212121213,4,0.12121212121212122,1
0,0,0,1,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,6,1,1,0,56,0,0.0,0.03571428571428571,12,0.21428571428571427,9,0.16071428571428573,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,2,1,1,0,42,1,0.023809523809523808,0.047619047619047616,9,0.21428571428571427,5,0.11904761904761904,1
0,2,1,1,0,47,0,0.0,0.06382978723404255,9,0.19148936170212766,5,0.10638297872340426,1
0,2,1,1,0,50,0,0.0,0.06,9,0.18,5,0.1,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,1,1,0,0,39,0,0.0,0.05128205128205128,7,0.1794871794871795,4,0.10256410256410256,1
1,4,1,1,0,70,4,0.05714285714285714,0.02857142857142857,11,0.15714285714285714,6,0.08571428571428572,1
1,4,1,1,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,6,0.08571428571428572,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,44,0,0.0,0.045454545454545456,6,0.13636363636363635,3,0.06818181818181818,1
1,3,0,0,1,70,0,0.0,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,1
0,0,1,1,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
1,4,0,0,0,70,0,0.0,0.02857142857142857,14,0.2,6,0.08571428571428572,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,1,0,0,23,0,0.0,0.13043478260869565,7,0.30434782608695654,3,0.13043478260869565,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,2,1,1,0,67,1,0.014925373134328358,0.029850746268656716,8,0.11940298507462686,5,0.07462686567164178,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,4,0,1,0,60,0,0.0,0.05,10,0.16666666666666666,6,0.1,1
1,2,0,0,0,70,0,0.0,0.04285714285714286,10,0.14285714285714285,4,0.05714285714285714,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,3,0.11538461538461539,0
0,2,1,1,0,34,0,0.0,0.08823529411764706,9,0.2647058823529412,5,0.14705882352941177,0
1,2,1,0,0,55,0,0.0,0.01818181818181818,7,0.12727272727272726,5,0.09090909090909091,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,1,1,1,0,37,0,0.0,0.10810810810810811,8,0.21621621621621623,3,0.08108108108108109,0
1,6,1,1,0,70,0,0.0,0.04285714285714286,13,0.18571428571428572,8,0.11428571428571428,1
0,0,1,1,0,20,0,0.0,0.1,6,0.3,3,0.15,0
1,4,1,1,0,70,2,0.02857142857142857,0.04285714285714286,10,0.14285714285714285,6,0.08571428571428572,1
1,2,0,0,0,64,3,0.046875,0.015625,6,0.09375,4,0.0625,1
0,1,0,0,1,27,0,0.0,0.07407407407407407,7,0.25925925925925924,4,0.14814814814814814,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,7,0.30434782608695654,3,0.13043478260869565,0
0,0,0,0,0,29,0,0.0,0.034482758620689655,5,0.1724137931034483,3,0.10344827586206896,0
0,3,0,1,0,41,0,0.0,0.04878048780487805,9,0.21951219512195122,5,0.12195121951219512,1
0,0,0,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,0
1,2,0,1,0,70,2,0.02857142857142857,0.02857142857142857,7,0.1,4,0.05714285714285714,1
0,1,1,1,0,46,0,0.0,0.06521739130434782,7,0.15217391304347827,3,0.06521739130434782,1
0,2,1,0,0,34,0,0.0,0.029411764705882353,7,0.20588235294117646,5,0.14705882352941177,1
1,3,1,1,0,70,1,0.014285714285714285,0.02857142857142857,11,0.15714285714285714,6,0.08571428571428572,1
1,5,1,1,0,74,2,0.02702702702702703,0.05405405405405406,12,0.16216216216216217,7,0.0945945945945946,0
0,1,1,0,0,30,0,0.0,0.03333333333333333,6,0.2,4,0.13333333333333333,1
0,0,1,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
1,3,0,1,0,69,2,0.028985507246376812,0.014492753623188406,7,0.10144927536231885,5,0.07246376811594203,1
0,2,0,0,0,46,0,0.0,0.043478260869565216,7,0.15217391304347827,4,0.08695652173913043,1
1,3,1,1,0,70,0,0.0,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,1
1,4,1,1,0,70,1,0.014285714285714285,0.04285714285714286,10,0.14285714285714285,6,0.08571428571428572,1
1,6,0,0,0,70,0,0.0,0.014285714285714285,13,0.18571428571428572,8,0.11428571428571428,1
0,2,1,1,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,1
0,0,0,0,0,19,0,0.0,0.10526315789473684,6,0.3157894736842105,3,0.15789473684210525,0
0,0,0,0,1,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,3,0,0,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,5,0.07142857142857142,1
0,1,1,1,0,25,0,0.0,0.08,7,0.28,4,0.16,0
0,5,0,0,0,47,0,0.0,0.02127659574468085,10,0.2127659574468085,7,0.14893617021276595,1
1,3,0,0,0,59,0,0.0,0.06779661016949153,11,0.1864406779661017,5,0.0847457627118644,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,7,0.25,3,0.10714285714285714,0
0,3,1,1,0,44,1,0.022727272727272728,0.06818181818181818,9,0.20454545454545456,5,0.11363636363636363,1
1,4,1,1,0,70,3,0.04285714285714286,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,2,1,1,0,52,0,0.0,0.057692307692307696,8,0.15384615384615385,4,0.07692307692307693,1
0,1,0,0,0,38,0,0.0,0.05263157894736842,8,0.21052631578947367,4,0.10526315789473684,0
0,0,1,1,0,36,0,0.0,0.027777777777777776,5,0.1388888888888889,3,0.08333333333333333,0
1,5,1,1,0,70,0,0.0,0.05714285714285714,13,0.18571428571428572,7,0.1,1
0,1,1,1,0,47,0,0.0,0.06382978723404255,9,0.19148936170212766,3,0.06382978723404255,1
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,0,0,0,0,38,0,0.0,0.10526315789473684,8,0.21052631578947367,3,0.07894736842105263,1
1,6,0,0,0,70,0,0.0,0.014285714285714285,10,0.14285714285714285,8,0.11428571428571428,1
0,0,0,0,0,25,0,0.0,0.04,5,0.2,3,0.12,0
0,1,1,0,0,28,0,0.0,0.07142857142857142,7,0.25,4,0.14285714285714285,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,0,0,1,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,1,25,0,0.0,0.04,5,0.2,3,0.12,0
0,2,1,1,0,41,0,0.0,0.07317073170731707,8,0.1951219512195122,4,0.0975609756097561,1
1,3,1,0,0,59,0,0.0,0.03389830508474576,8,0.13559322033898305,5,0.0847457627118644,1
1,4,0,0,0,64,0,0.0,0.078125,12,0.1875,6,0.09375,1
0,1,1,1,0,46,0,0.0,0.043478260869565216,10,0.21739130434782608,4,0.08695652173913043,1
1,2,1,0,0,63,0,0.0,0.06349206349206349,12,0.19047619047619047,5,0.07936507936507936,1
1,1,0,0,0,61,0,0.0,0.06557377049180328,10,0.16393442622950818,3,0.04918032786885246,0
0,2,1,1,0,40,0,0.0,0.025,6,0.15,4,0.1,1
0,2,0,1,0,37,0,0.0,0.05405405405405406,8,0.21621621621621623,5,0.13513513513513514,1
0,2,0,0,0,50,0,0.0,0.02,6,0.12,4,0.08,1
1,4,1,1,0,68,0,0.0,0.04411764705882353,12,0.17647058823529413,6,0.08823529411764706,1
0,0,0,0,1,24,0,0.0,0.041666666666666664,5,0.20833333333333334,3,0.125,0
0,1,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,1
0,2,0,0,0,41,0,0.0,0.07317073170731707,9,0.21951219512195122,5,0.12195121951219512,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,4,1,1,0,70,3,0.04285714285714286,0.04285714285714286,12,0.17142857142857143,6,0.08571428571428572,1
0,0,0,0,0,19,0,0.0,0.10526315789473684,6,0.3157894736842105,3,0.15789473684210525,0
0,3,1,0,0,43,0,0.0,0.023255813953488372,8,0.18604651162790697,5,0.11627906976744186,1
0,0,1,1,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,2,1,1,0,58,0,0.0,0.05172413793103448,8,0.13793103448275862,4,0.06896551724137931,1
1,4,0,0,0,60,0,0.0,0.1,13,0.21666666666666667,6,0.1,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,2,0,1,0,35,0,0.0,0.05714285714285714,8,0.22857142857142856,5,0.14285714285714285,0
0,1,1,1,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,1
1,3,1,0,0,55,0,0.0,0.05454545454545454,11,0.2,6,0.10909090909090909,1
0,0,1,1,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,3,0,0,0,50,2,0.04,0.04,9,0.18,5,0.1,0
0,3,1,1,0,43,0,0.0,0.06976744186046512,9,0.20930232558139536,5,0.11627906976744186,1
0,2,0,0,0,38,0,0.0,0.02631578947368421,6,0.15789473684210525,4,0.10526315789473684,1
1,0,0,0,0,70,0,0.0,0.08571428571428572,10,0.14285714285714285,2,0.02857142857142857,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,1
1,2,1,0,0,68,2,0.029411764705882353,0.029411764705882353,8,0.11764705882352941,5,0.07352941176470588,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
1,0,1,1,0,70,0,0.0,0.02857142857142857,14,0.2,2,0.02857142857142857,1
1,2,1,1,0,66,1,0.015151515151515152,0.015151515151515152,14,0.21212121212121213,5,0.07575757575757576,1
1,4,1,1,0,57,0,0.0,0.05263157894736842,11,0.19298245614035087,6,0.10526315789473684,0
0,2,1,1,0,39,0,0.0,0.07692307692307693,8,0.20512820512820512,4,0.10256410256410256,1
1,3,1,1,0,59,2,0.03389830508474576,0.03389830508474576,8,0.13559322033898305,5,0.0847457627118644,1
1,5,1,1,0,63,0,0.0,0.047619047619047616,12,0.19047619047619047,7,0.1111111111111111,1
0,0,0,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,0
1,3,0,0,0,70,5,0.07142857142857142,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,1
0,1,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
0,1,1,1,0,36,0,0.0,0.08333333333333333,7,0.19444444444444445,3,0.08333333333333333,1
1,1,1,1,0,70,1,0.014285714285714285,0.02857142857142857,10,0.14285714285714285,3,0.04285714285714286,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
1,5,0,1,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,7,0.1,1
1,4,1,1,0,69,0,0.0,0.07246376811594203,16,0.2318840579710145,7,0.10144927536231885,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,1,0,0,30,0,0.0,0.1,7,0.23333333333333334,3,0.1,0
1,0,1,1,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,2,0.02857142857142857,1
1,2,0,0,0,60,1,0.016666666666666666,0.03333333333333333,7,0.11666666666666667,4,0.06666666666666667,1
1,2,1,1,0,70,1,0.014285714285714285,0.014285714285714285,7,0.1,4,0.05714285714285714,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,1,0,0,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,0
0,0,0,1,0,34,0,0.0,0.058823529411764705,7,0.20588235294117646,3,0.08823529411764706,0
1,4,0,0,0,57,0,0.0,0.03508771929824561,11,0.19298245614035087,7,0.12280701754385964,1
1,6,1,0,0,66,0,0.0,0.045454545454545456,14,0.21212121212121213,9,0.13636363636363635,0
0,1,1,1,0,33,1,0.030303030303030304,0.09090909090909091,7,0.21212121212121213,3,0.09090909090909091,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
1,0,1,1,0,70,2,0.02857142857142857,0.05714285714285714,7,0.1,2,0.02857142857142857,1
0,2,0,0,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,1
0,3,0,0,0,47,0,0.0,0.0425531914893617,9,0.19148936170212766,6,0.1276595744680851,1
0,0,0,0,1,38,0,0.0,0.05263157894736842,6,0.15789473684210525,3,0.07894736842105263,0
0,2,0,1,0,27,0,0.0,0.037037037037037035,7,0.25925925925925924,5,0.18518518518518517,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,3,0.11538461538461539,0
0,1,1,1,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,3,1,1,0,42,0,0.0,0.023809523809523808,10,0.23809523809523808,6,0.14285714285714285,1
1,4,1,1,0,60,1,0.016666666666666666,0.05,12,0.2,7,0.11666666666666667,1
0,0,0,1,0,20,0,0.0,0.1,6,0.3,3,0.15,0
0,4,0,0,0,53,0,0.0,0.05660377358490566,10,0.18867924528301888,6,0.11320754716981132,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,1,0,0,0,30,0,0.0,0.06666666666666667,7,0.23333333333333334,4,0.13333333333333333,0
1,4,1,1,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,1
0,1,1,1,0,44,0,0.0,0.045454545454545456,7,0.1590909090909091,4,0.09090909090909091,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,1,0,1,0,59,1,0.01694915254237288,0.05084745762711865,11,0.1864406779661017,3,0.05084745762711865,1
1,4,1,1,0,66,1,0.015151515151515152,0.06060606060606061,13,0.19696969696969696,6,0.09090909090909091,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,1,1,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
0,2,0,0,1,31,0,0.0,0.06451612903225806,8,0.25806451612903225,5,0.16129032258064516,0
1,3,1,1,0,70,1,0.014285714285714285,0.014285714285714285,7,0.1,5,0.07142857142857142,1
0,2,0,1,0,43,0,0.0,0.046511627906976744,7,0.16279069767441862,4,0.09302325581395349,1
1,4,0,0,0,64,0,0.0,0.078125,12,0.1875,6,0.09375,1
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
1,2,1,0,0,70,0,0.0,0.04285714285714286,14,0.2,4,0.05714285714285714,1
1,4,0,1,0,70,0,0.0,0.04285714285714286,12,0.17142857142857143,6,0.08571428571428572,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,2,1,1,0,38,0,0.0,0.05263157894736842,9,0.23684210526315788,5,0.13157894736842105,0
0,0,0,0,0,22,0,0.0,0.045454545454545456,5,0.22727272727272727,3,0.13636363636363635,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,2,0,0,0,48,0,0.0,0.041666666666666664,8,0.16666666666666666,5,0.10416666666666667,1
0,2,1,0,0,33,0,0.0,0.06060606060606061,7,0.21212121212121213,4,0.12121212121212122,1
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,2,1,1,0,42,0,0.0,0.023809523809523808,9,0.21428571428571427,5,0.11904761904761904,1
0,1,0,0,0,30,0,0.0,0.03333333333333333,5,0.16666666666666666,3,0.1,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,4,0,0,0,70,0,0.0,0.02857142857142857,11,0.15714285714285714,6,0.08571428571428572,1
0,3,1,0,0,50,0,0.0,0.06,11,0.22,5,0.1,1
1,3,0,1,0,70,3,0.04285714285714286,0.014285714285714285,7,0.1,5,0.07142857142857142,1
0,3,0,0,0,46,0,0.0,0.06521739130434782,9,0.1956521739130435,5,0.10869565217391304,1
0,0,0,1,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,2,0,1,0,48,0,0.0,0.0625,9,0.1875,4,0.08333333333333333,0
0,3,0,0,0,37,0,0.0,0.05405405405405406,8,0.21621621621621623,5,0.13513513513513514,1
1,3,1,1,0,57,0,0.0,0.03508771929824561,9,0.15789473684210525,6,0.10526315789473684,1
0,2,0,0,0,41,0,0.0,0.04878048780487805,7,0.17073170731707318,4,0.0975609756097561,1
1,3,0,0,0,65,0,0.0,0.046153846153846156,10,0.15384615384615385,5,0.07692307692307693,0
0,1,0,1,0,42,0,0.0,0.07142857142857142,9,0.21428571428571427,3,0.07142857142857142,1
0,0,0,0,1,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
1,7,0,0,0,70,2,0.02857142857142857,0.014285714285714285,12,0.17142857142857143,9,0.12857142857142856,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
0,2,1,1,0,36,0,0.0,0.05555555555555555,7,0.19444444444444445,4,0.1111111111111111,1
0,0,1,1,0,41,0,0.0,0.024390243902439025,6,0.14634146341463414,3,0.07317073170731707,1
